dataset_french/wavs/stanley_0022.wav|Et puisqu'on a débuté avec un enregistrement souvenir du regretté Fraser McPherson, je vous propose de poursuivre avec deux extraits d'un disque homage qui lui a été consacré en 2022, l'album collectif From The Pen Of paru sous étiquette la réserve. Égoutons d'abord l'Américain Scott Hamilton revisité Night Spot, un thème de Fraser McPherson en compagnie de Bill Gannon, Grinne Oopiano, Hans Backen North, à la contrebas et Christian à la batterie.|stanley
dataset_french/wavs/stanley_0024.wav|Médus, un texte de Sonya Johnson sur une musique de Jean-Pierre Zanela, interprété par Sonya avec Marion Trudelle ou Piano Morgan Moore à la contre-bas, Jim Dox, à la batterie, c'est une plage de l'album Triad, au pluriel par UCHFN-D in 2012.|stanley
dataset_french/wavs/stanley_0025.wav|Le 30 avril dernier au Cabaret-Lion d'Or de Montréal, à l'occasion de la journée internationale du jazz et dans le cadre du festival Odcande, la maison de Disque Montréalais, FN10, s'élébrés son quart de siècle d'existence, avec un concert auquel prenait part bon nombre de ses têtes d'affiches. J'avais prévu de vous présenter la veille une émission spéciale accée sur la richesse de ce catalogue unique qui offre un portrait d'ensemble de la musique jazz, québécoise, des 25 dernières années. J'ai dû modifier mes plans en réaction à la mort de l'auteur compositaire et interprète Jean-Pierre Ferlan, monstre sacré de la grande chanson d'ici, auquel il fallait rendre hommage. Ce soir, Jean revient au Disque FN10 et à ses artisans avec une sélection de deux heures faites d'extrait de quelques-uns des innombrables disques de haute tenues paru sous cette éthiquette fondée et déguigée par le contre-basiste Alain Bédard.|stanley
dataset_french/wavs/stanley_0026.wav|Au fil des deux brechans heures, donc nous écouterons l'égitariste Carno Silvain-Provo et Simon Legault, les pianistes Julie Lamontagne, Yves Léveillé, Eric Arding, Turin Von Prenke, John Rooney et Steve Amiro, les saxophonistes Samuel Blege, Asselamena, François T. Berge, Yannick Rieure et M. Bolduc, Joel Miller, Christine Jensen, les Malcomodes du pianiste Felix Stouci, le Vanace Xtheth, du vibraphoniste Jean Vanace, le Jazz Lab Orchestra, le guitarriste Greg Amiro.|stanley
dataset_french/wavs/stanley_0027.wav|Pour le moment, pour lancer le balle, deux pianistes originaires de Québec, j'ai fait la connaissance d'André Boudreau, il y a presque 30 ans lors d'une réception à l'élizette. C'est comme ça qu'on appelait la résidence officielle du premier ministre Jacques Pariso, le soir de l'ouverture du salon du livre de Québec en 1995. Et quoi que discrèrent ainsi que le demandait cet engagement, son jeu au piano avait capté mon oreille. Cet empliuteur, elle faisait paraître son album. Pourquoi dont nous écouterons la piste éponyme avec Michel Dubot au saxophone ?|stanley
dataset_french/wavs/stanley_0028.wav|Vincent Gagnon et son groupe suivront avec Fauxbourg Saint-Genbatis.|stanley
dataset_french/wavs/stanley_0029.wav|« Senior Eyes », une immortelle signée « Jerome Kern » popularisée dans les années 50 par « The Platters ». Revisité par « Limenses Saxophoniste et Yannick Rieu » sur son album « Little Zab » son premier pour la Maison Disquefendi, sortir en 1989. S'il vint Provo, était à la guitare, « Gui Bois Verre » à la contrebasse, puis il y a « Psoira » à la bâterie.|stanley
dataset_french/wavs/stanley_0030.wav|On va enchaîner Koussukou avec deux saxophonistes qui ont contribué à enrichir le catalogue FND. D'abord Christine, Jenson et cette plage de son disque collage sortient en l'en 2000, Sylvan Veil, enregistré en compagnie notamment de son conjoint de l'époque Joel Miller au saxophone Thénor, de sa soeur Ingrid Jenson au bugle et le Bret Turner au piano.|stanley
dataset_french/wavs/stanley_0032.wav|L'ensemble du saxophone installe au remi-ball-de-duque avec ses confrères, Janice Stéphanez et Alexandre Côté au saxophone alto également, Steve Amiro au piano, Fraser Hollins à la contrebasse, Dave Lang à la batterie.|stanley
dataset_french/wavs/stanley_0033.wav|Cette version du stand-up embrace a bold youth et fraire George and I Roger Swin figure sur l'album Homage at Charlie Parker par eu en 2011. Album qui avait valu à Rimey Boyle Duke, le Felix du disc de Jazz de l'année.|stanley
dataset_french/wavs/stanley_0034.wav|Dans le prochain bloc, deux pianistes essentiels de la scène Montréalaises révélés notamment via leur disque par Uché Fendi. D'abord, John Rooney, entreillaud avec Zach Lowberg à la contre-basque Jim Doxie, s'est la batterie dans un extrait de son album, Rate of Change, paru en 2005, Weightlessness. Et puis, Jantiane M.G., ex-révélation Radio-Canada Jazz, une plage de son disque Wonderland, le premier mouvement du diptique épanime, comme Back.|stanley
dataset_french/wavs/stanley_0035.wav|Don't You Ever Give Up, Playing, Bebop, à nouveau Sonia Johnson au champ, l'une des invités du pianiste et compositeur Felix Stouci et son groupe Les Malcomodes sur l'album Les Malcomodes invite par lui en 2016. Le tromboniste américain Ré Anderson, le multi souffleur Jean de Rome, le trompétiste Jacques Couba Ségain, également Pierre Tanguele à la batterie et Daniel Lesser à la contrebasse.|stanley
dataset_french/wavs/stanley_0036.wav|Ce soir, je voulais dire un peu plus tôt, nous revenons sur les 25 ans d'existence de la maison de Disque Montréalais, FND, dans le catalogue, et une sorte de radiographie de l'évolution du jazz québécois au fil du dernier card de siècle. Je vous rappelle que vous trouverez sur la page Facebook de notre émission Uni Perlien, vers l'entrevue accordée par le contre-basiste Alain Bédard, co-fondateur et directeur du label, à mon ex-colleck d'ici musique Frédéric Cardin, qui œuvre au site défaut et de critique musical Panem 360.com.|stanley
dataset_french/wavs/stanley_0037.wav|Dans le prochain enchaînement, vous allez entendre notamment le saxophoniste québécois expatrié en France, François Téberge, dans l'une de ses rencontres au sommet avec leur regretté saxophoniste Lico Nitz tiré de l'album Music of Cogniz paru en 2002 chez FND et mettant également à contribution stéphane Belmond Dau à la trompette, nous écouterons Dream Stepper. Mais d'abord, voici le grand magnitou d'FND, Alain Bédard et son jazz lab Orchestra, la pièce qui va suivre nébuleuse, composition du pianiste Felix Stouci, figure sur l'album Quintessence paru en 2018.|stanley
dataset_french/wavs/stanley_0038.wav|Chico par le saxophoniste Jocelyn Ménard, musicien québécois installé dans les anti-francesses, et d'ailleurs soutenu ici par le pianiste Guadeloupe-Ian, à l'ingemarie, sur cette extrait de l'album Men Art Works, un paru en 2002 chez FN10.|stanley
dataset_french/wavs/stanley_0039.wav|Au sein du jazz lab Orchestra que nous écoutions tout à l'heure, il y avait deux ex-révelations radio-Canada Jazz, mais bonz-a-mille, le trompétiste Jacques Couba Ségain et le saxophoniste Samuel Blec, qui a été longtemps chronique à la cette émission et qui en a même tenu la barbe brièvement pendant mes vacances d'été dans la lointaine époque précovidienne.|stanley
dataset_french/wavs/stanley_0040.wav|Revois-ci Samuel Blay, il y a encore plus longtemps à la tête de son quartet avec Paul Schroffel au piano Morgan Moore à la contre-bas Robbie Cooster à la batterie sur la plage titre de l'album Where To Go gravé pour Effendi en 2007.|stanley
dataset_french/wavs/stanley_0041.wav|Open, une composition du contre-basiste Ron Seagain, au programme du disque Deadline, du pianiste Eric Harding, un disque fendi de 2001 qui m'était également à contribution franc-losano au saxophone et Michel Lambert à la batterie.|stanley
dataset_french/wavs/stanley_0042.wav|On poursuit avec un pianiste qu'on peut considérer comme un pilier de la maison Fendi, sous l'étiquette de laquelle il a publié tous ses albums depuis plus de 20 ans.|stanley
dataset_french/wavs/stanley_0044.wav|Écoutons la composition originale intitulée A-Trap.|stanley
dataset_french/wavs/stanley_0045.wav|La gueuse de Épar le vibratphoniste Jean-Vannas, une plage de l'album Mosaïque, au pluriel, datée de 2001, gravée par Vanas à la tête de son fameux Vanassextète, dont je ne sais de regretter la disparition.|stanley
dataset_french/wavs/stanley_0048.wav|Traveling Miles Lommage de Cassandra Wilson, autre hôpétiste de Miles Davis, une chanson qui donnait d'ailleurs son titre à l'album paru chez Blu-Nô dans 1999, l'année-même de l'attribution du prix Miles Davis par le Festival international de jazz de Montréal à Cassandra Wilson.|stanley
dataset_french/wavs/stanley_0049.wav|se prix attribuer annuellement, rentommage à un ou une artiste de jazz de renommée internationale, à son oeuvre ainsi qu'à sa contribution au renouvellement du genre.|stanley
dataset_french/wavs/stanley_0050.wav|Quel coïncidence que Cassandra Wilson, se le soit vu attribué au moment où elle honorait elle-même Mice Davis.|stanley
dataset_french/wavs/stanley_0051.wav|Il sera beaucoup question de coincidences et de synchronicité ce soir, alors que j'ai préparé pour vous un hommage à l'écrivain et Sinae à St-Américain, Paul Oster, dont on a appris hier le décès survenu ce mardi 30 avril à 77 ans.|stanley
dataset_french/wavs/stanley_0052.wav|Paul Astaire, dont les romans et les films sont farci de hasard que certains détracteurs pouvaient tirer par les cheveux au début de sa carrière.|stanley
dataset_french/wavs/stanley_0053.wav|soit dit en passant, un site chanson de Cassandra Wilson figureait sur la bande son du film Lulou en The Bridge, scénarisé et réalisé par Paul Astaire en 1998. Un film mettant en vedette RV, Kettle et Miracer Vino.|stanley
dataset_french/wavs/stanley_0054.wav|Nous reviendrons d'ailleurs à Lulou and Bridge un peu plus tard dans cette hommage, qui sera fait de chansons et de musique associés au livre et au film de Paul Astaire.|stanley
dataset_french/wavs/stanley_0055.wav|Pour le moment, je voulais vous proposer trois extraits d'un disque éblouissant du pianiste Jeff Gardner paru en 1999, également sous étiquette Naive. Gardner et les membres de son trio, D'Rougress, à la contrebasse, Tony Jefferson, à la batterie, et interprète des compositions originales du pianiste, tout inspirées des romans de polyster auquel elles empruntent leur titre.|stanley
dataset_french/wavs/stanley_0056.wav|On commence avec Mr. Vertigo, d'après le roman paru en 1994, des mettantes en scène Walt, un jeune orphelin élevé par un oncle méchant et une tante indifférente, qui fait la connaissance du mystérieux maître Yehouddi, qui lui promet de lui apprendre à voler.|stanley
dataset_french/wavs/stanley_0057.wav|Get up and go! Janika Reigns, il est Reignmaker, sur cette piste de Live Reign, discensregistré devant public au Time to Laugh, Camille de Club de Kingston en Ontario, en nous 2007, et Paris sous-étiquette Ignite la même année.|stanley
dataset_french/wavs/stanley_0058.wav|Guitariste et Autrice compositress Interprète, Janika Reins et Diplomé en Jazz de l'Université de Lille devant couvert. Elle se produit partout au Canada et aux États-Unis et assez régulièrement à Kingston ou elle réside.|stanley
dataset_french/wavs/stanley_0059.wav|Ganako qui également Pectun est dans toute la région du Prince Edward County. Elle se donnera en concert à la Wearing House de Pectun mercredi prochain à 19h.|stanley
dataset_french/wavs/stanley_0060.wav|Je vous le disais tout à l'heure, c'est le pianiste Gordon Scheer, qui donnera le coup d'envoi au festival de jazz, de Prince Edward County, au vingueble Classroom Chase, de Hillier, mais à credu prochain à 14 heures. En plus de cela, Scheer jouera en duo avec le saxophoneiste Perry White à la chapelle Glenwood, de Pectun, le samedi 17 ou à 10h30 le matin. Et les membres de son trio et lui animeront aussi la jam session au Regente Theatre.|stanley
dataset_french/wavs/stanley_0062.wav|On écoute ici une piste de son album, Crossbowle, par eu en 2006, s'est gravé en compagnie de John Johnson au saxophone sopranos, Scott Alexander, à la contrebas, Mark Calso, à la batterie, Rick Chadrak Lazare au Congard.|stanley
dataset_french/wavs/stanley_0063.wav|c'est une pièce en titulée de Giant Stoon.|stanley
dataset_french/wavs/stanley_0064.wav|Moon Palace, de Épar le pianiste Jeff Gardner à la tête de son trio, deuxième extrait pour ce soir de l'album de Music of Chance paru en 1999, cette pièce emprunte son titre au roman de Paul Astaire sorti dix ans plus tôt. Moon Palace, le livre met à t'enseine Marco Stanley Fogg, un étudiant sans le souk à meubler son appartement avec des caisses de livre, hérité de son oncle Victor qui l'a élevé. Et là, ce pour vivre, il est contraint de vendre les 10 livres, et lorsqu'il finit par perdre l'appartement, faut de pouvoir le payer, il n'en d'autres choix que d'aller vivre en itinérant dans Central Park. On y retrouve les thèmes récurrents de l'œuvre de Paul Astaire, la Cati d'Antiterre et une conception rousseauiste de la société qui est corruptrice par opposition à la nature qui est elle seule, pour évérer la luminie, ce qu'il a de vrai en lui.|stanley
dataset_french/wavs/stanley_0065.wav|J'ai retenu une troisième et dernière plage de l'album de Music of Chance, de Jeff Gardner, le Vyotin, d'après le roman dont la version française avait valu à Paul Oster, le médici s'est rangé en 1993. On y faisait la connaissance de Peter Aaron, un équivin, le narrateur de l'histoire dont Lamy Benjamin Sachs vienne mourir alors qu'il était en train de fabriquer une bombe artisanale.|stanley
dataset_french/wavs/stanley_0066.wav|s'attendant à la visite du FBI qui voudra l'interrogé sur ce qui a poussé son ami à vouloir devenir un terroriste, Aaron entreprend la rédaction de la biographie du disparu, né le 6 août 1945, quelle coincidence, le jour de l'explosion aérochima.|stanley
dataset_french/wavs/stanley_0067.wav|Sur cette pièce, la trompétiste Ingrid Jensen et le saxophoniste Rick Marguitza, qu'on a connu au côté de maise d'Evis, se joigne au trio de Jeff Gardner, voici le Vietan.|stanley
dataset_french/wavs/stanley_0068.wav|Brooklyn Buggie, de et par le trompétiste parfois chanteur, fantaisiste Louis Prima, un enregistrement classique intégré à la bande-son du film Smoke, réalisé par Win-Wing, d'après un scénario de polyster, un film de 1995 avec En vedette Harvey K. Hilton et William Hurnt qui incarne deux des personnages dont la vie gravite autour du Brooklyn Sagar Company, un débit de tabas de Brooklyn.|stanley
dataset_french/wavs/stanley_0069.wav|Paul Oster était amateur de jazz et un certain nombre d'artistes de jazz était friant de ses livres. C'est le cas notamment du pianiste Stéphane Olivac, qui faisait paraître en 2005 sous étiquette la buisonne, l'album Coincidence, au pluriel, inspiré de l'œuvre du romancier disparu avant-cière et enregistré en compagnie de Bruno chevillon à la contrebasse et à la machine à écrire. Olivac présentait son projet en ces termes.|stanley
dataset_french/wavs/stanley_0070.wav|Pour transposer en musique l'univers littéraire de Paul Oster, l'un de mes écrivains contemporains favoris, j'ai laissé librement parler de la musique et de se créer les coincidences. J'ai décliné la plupart des titres interprétés ici sous forme de ballade à l'en de la marche à l'errance en passant par la promenade et la fuite. Le résultat est une musique de 14 livres comme il existe une musique de film.|stanley
dataset_french/wavs/stanley_0071.wav|Comme les plages de ce disque sont très courtes, je vous en propose 3. My Brooklyn Buggy, Smoke Get In Your Eyes, un standard et la traversée.|stanley
dataset_french/wavs/stanley_0072.wav|C'est le 20-le-l'évo, Rochant et Opiano, entouré de Richard Baudet au saxophone Randi-Loros. À la trompette, Kelsey Grant, au trombone, Victor Angelilo. À la contrebasse, enfin, Gerard Masse, à la batterie, quelle beau souvenir, d'un concert donné au Cabaret le Lyon d'or. Parcest le 20-le-l'évo, récédé musicien à l'automne 2001.|stanley
dataset_french/wavs/stanley_0073.wav|Le coût du téléphone tiré de l'album Versen Jazz.|stanley
dataset_french/wavs/stanley_0074.wav|Imaginez un homme qui, pour se désennuyer, tente de se téléphoner à lui-même, mettons sur le répondeur. La prémice de cette chanson de l'olivere, quelque chose de proprement osterien, avant la lettre, puisque si le vent de l'olivere l'avait créé, bien avant l'émergence de Paul Oster sur la scène littéraire à New York-Case. N'empêche.|stanley
dataset_french/wavs/stanley_0075.wav|Lex Agente et Amie de Sylvain de L'Ièvre, Marie-Bujot, écrivait sur Facebook hier. C'est Sylvain qui m'a fait découvrir pas le stade. Il m'en parlait avec tant de plaisir et de passion à coup de citation. J'ai aussi tôt lu un premier roman et après, j'ai continué sans jamais me lasser. Les deux sont partis à la même date.|stanley
dataset_french/wavs/stanley_0076.wav|le 30 avril, coincidences et synchronicité quand vous nous teniez. Et d'ailleurs, en voici une autre de ces coincidences, dignes des romans de polystère en 1975, 23 ans avant la Perution du Romain, Tim Bouttou, en français, ton Bouttou.|stanley
dataset_french/wavs/stanley_0077.wav|Sylvain Le Liev créait sa chanson, Tom Boutto, et je lui laisse le soin de la présenter.|stanley
dataset_french/wavs/stanley_0078.wav|Sans cette part que le pianiste Brad Whiteley entouré notamment de Michael Hilton au saxophone Thénor et de Tom Guarna à la guitare, également Matt Pavelka à la contre-bas et Kenneth Salters à la batterie.|stanley
dataset_french/wavs/stanley_0079.wav|cette piste du disque Prisons paru en 2016 sous étiquette Destiny porte par hasard ou non, le même titre que un roman de Paul Oster sorti en 2010. Camper 8 ans après la crise économique de 2008, leur roman explore les thèmes de la culpabilité, de l'extinction des possibilités dans une société américaine désorientée.|stanley
dataset_french/wavs/stanley_0081.wav|toujours des gens blessés d'une manière ou d'une autre.|stanley
dataset_french/wavs/stanley_0082.wav|En 2003, Paul Osterlan, c'est Oracle Knight, la nuit de l'oracle en version française, porté par une réflexion sur les rapports entre l'art, la littérature et la vie.|stanley
dataset_french/wavs/stanley_0084.wav|composition du contre-basiste Dave Orland, enregistrant trio avec le pianiste Hank Jones et le bâteur Billy Eganes. C'est la plâche titre d'un disc MRC de 1990.|stanley
dataset_french/wavs/stanley_0085.wav|La prochaine portentite qui pourrait sembler familiar au lecteur, l'éctrice de Paul Astaire, de The Invention of Solitude, c'est un extrait de l'album Expressions du pianiste Richie Bayrak avec le saxophoniste Henrik Friske qui a d'ailleurs composé ce thème.|stanley
dataset_french/wavs/stanley_0086.wav|tiré de l'album Expressions, par eu en 1997, sous-étiquette Orn Blower, on écoute à ici d'une vansion de solitude, le pianiste Richie Baïraque et le saxophoniste Henrik Frisk.|stanley
dataset_french/wavs/stanley_0087.wav|Encore une fois, c'est peut-être une coincidence, mais cette composition, pour le même titre que le récit autobiographique, que Paul Osterf faisait paraître en 1982, il s'agissait de son premier ouvrage en prose après avoir revoir un vrai surtout comme poète. Ce livre se divisait en deux parties, portrait de l'homme invisible, qui relâtait la mort subite du père de Paul Oster et la découverte par Oster, des événements dramatiques qui avaient forgé le caractère de son papa, des son plus jeune âge. Et puis, le livre de la mémoire dans lequel l'auteur expliquait sa fascination pour les thèmes du hasard du destin et de la solitude qui deviendrait récuraire dans son œuvre romanesque.|stanley
dataset_french/wavs/stanley_0088.wav|Depuis plusieurs années, le trompétiste et compositeur retrichien Michael Mantler s'est amusé à mélanger littérature, musique de chambre et élément de jazz et de pop.|stanley
dataset_french/wavs/stanley_0089.wav|Précédemment, il avait mis en musique des textes de Beckett, Pinter, Ungarretti, et d'autres poètes hydramatures du XXIe siècle. Son œuvre Heiden Sieg s'inspire d'une pièce de théâtre signée Paul Astaire, c'était d'ailleurs la première fois que Michael Mantler collaborait directement avec un écrit vin contemporain et vivant.|stanley
dataset_french/wavs/stanley_0090.wav|Je vous propose trois extraits de ce disque, un cm par eu en 2001, un set, number one, what did you say, et un set, number two.|stanley
dataset_french/wavs/stanley_0091.wav|Devil Drums par la formation Bo Hanks, sextet. Une pièce qui était intégrée à la banse son du film Lulu Underbridge, réalisé et sénarisé par Paul Oster.|stanley
dataset_french/wavs/stanley_0092.wav|sorti en 1998 et mettant en vedette RV KITL.|stanley
dataset_french/wavs/stanley_0093.wav|Comme il dit « Infetiche » le Paul Astaire, ce film aux accents fantastiques, puis le parcours d'un saxophoniste de jazz gris, vêtement blessé, au cours d'une fusillade, survenu dans le club New Yorker où il était en train de se produire.|stanley
dataset_french/wavs/stanley_0094.wav|A propos de son rapport à New York théâtre de la plupart de ses oeuvres littéraires ou filmiques, Paul Oster disait, parfois New York est le centre de l'histoire parfois, elle n'en est que la périphérie. New York vit où je vit et où j'écris, est une image qui vit dans ma réalité et dans mes fiction.|stanley
dataset_french/wavs/stanley_0095.wav|Je vous rappelle que les crimes de Paul Oster étaient un aventière le 30 avril à l'âge de 77 ans emporté par le cancer du poumon.|stanley
dataset_french/wavs/stanley_0096.wav|Sur la bande-son de son film, Lulu Run the Bridge en retrouvait également le morceau Combaz Dance du pianiste franco-américain Jacques-Iterreasson.|stanley
dataset_french/wavs/stanley_0097.wav|Je vous propose d'écouter la version de ce thème gravée devant public le 14 juin 1997 par Terra-san et ses complices Ougona Okuego. A la contrebasse, Lion Parker à la batterie.|stanley
dataset_french/wavs/stanley_0098.wav|C'est une plage de l'album Alive du trio de Jacques Iterasson, un disque Blue Note de 1998.|stanley
dataset_french/wavs/stanley_0099.wav|Sur la bande-son du film Lulouon de Bridge réalisé et sénagé par Paul Astaire, on pouvait aussi entendre ce morceau du trio New York Ham and Eski Martin and Wood, intitulé Sugar Craft.|stanley
dataset_french/wavs/stanley_0100.wav|À l'origine de la pièce figureait sur le 5ème album de la formation comme Justification, qui marquait son entrée en 1998 dans les Curie Blu-Nose pour lequel, mais est-ce qu'il m'art en une wood enregistrerait jusqu'en 2006?|stanley
dataset_french/wavs/stanley_0101.wav|Formée en 1991, le groupe se composait du clavieriste John Medesky, du bataire percussionniste Billy Martin et du bassiste contre bassiste Chris Wood. Medesky Martin and Wood proposait un jazz ouvert à divers courants musiquaux contemporains telles que le hip-hop, le funk et le rock.|stanley
dataset_french/wavs/stanley_0102.wav|Parmi les autres chansons prêts existantes, intégrées à la banque de son de ce film Le Loup On The Bridge, il y avait ce titre créé en 1958 par la môme Édite Piaf pour le label par l'eau faune. Je me souviens d'une chanson.|stanley
dataset_french/wavs/stanley_0103.wav|Ce choix témoigne de l'affection de polyster pour la culture française. En effet, après l'obtention d'un bac à l'Orea et d'une maîtrise de l'Université Colombian-Uyork, polyster avait vécu à Paris où il gagnait sa vie en traduisant des oeuvres décrivées français dont Stéphane Mallarmée, Maurice Blanchot, Joseph Joubert, entre autres médecis qui l'a mené.|stanley
dataset_french/wavs/stanley_0104.wav|Voici Edit Piaf.|stanley
dataset_french/wavs/stanley_0106.wav|Le stand-up after you've gone. Don't I La Watson a chance to be a singer by the pianist James Galfin?|stanley
dataset_french/wavs/stanley_0107.wav|Dans Tyler, se produit au galade et capacité avec notamment le trompétiste Roger Walls, le pianiste Johnson de Où, le contre-basiste Dave Watts, s'est au masse Hall sur la rue Notre-Dame, à Lachin demain à 18h.|stanley
dataset_french/wavs/stanley_0108.wav|À l'émission ce soir, j'aurais pas mal d'autres concerts à vous signaler et vous recommander. Nous écoutrons un notamment ensemble la formation de Brox, les pianistes et clavieristes Olivier Mme Dormillette, Raphaël Zaldivard, Marie-Anne Trudelle, Eric Arding, Anthony Dalessandreau.|stanley
dataset_french/wavs/stanley_0109.wav|Torrebaren Brichael Brich|stanley
dataset_french/wavs/stanley_0110.wav|Il y aura bien quelques trompettes dans ma sélection de ce soir, notamment celle d'Awan Chao, au sein du groupe West Carol Confedulation, et celle de Benny Benach de Turd.|stanley
dataset_french/wavs/stanley_0111.wav|Les passionnés de saxophone parmi vous ne seront pas en reste puisque nous prêterons également l'oreille à Louis Denys, Corey Weeds, David French et John Gordon.|stanley
dataset_french/wavs/stanley_0112.wav|Pour celles et ceux, d'entre vous qui ne le connaîtraient pas, le New Yorker John Gordon a remporté en 1996 le premier prix de la Competition International de saxophone jazz, Thelonius Monk. Il enseigne actuellement le jazz à l'Université du Manitoba Winnie Peck.|stanley
dataset_french/wavs/stanley_0113.wav|Son groupe et lui ont établi résidence au club Rex de Toronto ce soir, ils y seront jusqu'à samedi inclusivement, chaque soir à 20 heures.|stanley
dataset_french/wavs/stanley_0114.wav|On écoute un extrait de l'album John Gordon Quartet Quintet, along de Ways, le standard Body & Soul.|stanley
dataset_french/wavs/stanley_0115.wav|Plus belle que toutes les rivières de Épar, le guitarriste Thomas Carbou, entouré de David Leibman, au saxophone soprano Thomas Morgan, à la contrebasse et Dan Vice à la batterie, c'est un extrait du discrefour more.|stanley
dataset_french/wavs/stanley_0116.wav|que Thomas Carbouf a fait paraître chez Twins en 2005. Je voulais surtout attirer votre attention sur le bataire New Yorker Dan Rice, qui sera de passage dans la Ville Reine. Son groupe se produit au Rex de Toronto dimanche et lundi prochain, chaque soir à 20 heures.|stanley
dataset_french/wavs/stanley_0118.wav|Enregistré en compagnie de Mark Godfrey à la contrebasse et de Will Fisher à la batterie. Voici The Bear House.|stanley
